section,round,home_team,away_team,venue,weather,temperature,humidity,broadcasters,attendance,capacity,home_team_score,away_team_score,year,month,day,dayofweek,day_of_week,is_holiday,season,time_of_day,kick_off_hour,prefecture
17,1,13,19,42,35,16.3,69.0,110,35603.0,41684,1,0,2006,10,7,5,5,0,0,0,14.066666666666666,15
17,1,24,2,60,1,24.4,36.0,666,21066.0,51697,3,2,2006,10,7,5,5,0,0,0,15.066666666666666,24
17,1,6,1,29,1,23.5,40.0,89,10840.0,20223,1,2,2006,10,7,5,5,0,0,0,14.066666666666666,14
17,1,0,21,35,27,20.6,49.0,0,7013.0,15516,1,1,2006,10,7,5,5,0,0,0,15.066666666666666,7
17,1,26,29,49,1,22.8,59.0,127,12181.0,22331,2,1,2006,10,7,5,5,0,0,0,15.033333333333333,20
18,0,29,5,55,1,19.1,46.0,10,15315.0,37496,0,4,2006,10,14,5,5,0,0,0,15.066666666666666,21
18,0,10,23,58,12,17.9,54.0,2,14383.0,26827,2,0,2006,10,14,5,5,0,0,1,19.066666666666666,19
18,0,13,3,42,1,21.6,45.0,643,36272.0,41684,1,1,2006,10,14,5,5,0,0,0,15.066666666666666,15
18,0,24,8,19,12,22.0,46.0,665,11490.0,15165,2,1,2006,10,14,5,5,0,0,0,15.066666666666666,24
18,0,6,21,29,13,23.5,51.0,127,9888.0,20223,1,1,2006,10,14,5,5,0,0,0,14.033333333333333,14
18,0,2,19,23,1,26.3,45.0,124,16281.0,21000,1,1,2006,10,14,5,5,0,0,0,14.066666666666666,7
18,0,7,0,53,1,33.1,26.0,90,12843.0,30684,1,1,2006,10,14,5,5,0,0,0,14.066666666666666,17
18,1,20,26,4,1,21.8,47.0,10,17541.0,21500,2,1,2006,10,15,6,6,0,0,0,15.066666666666666,5
18,1,11,1,41,1,24.4,43.0,2,11689.0,36894,5,2,2006,10,15,6,6,0,0,0,15.083333333333334,12
19,0,20,10,32,1,18.9,65.0,119,50134.0,62010,2,2,2006,10,21,5,5,0,0,0,16.05,5
19,0,5,8,16,1,20.3,54.0,89,12863.0,19470,1,3,2006,10,21,5,5,0,0,0,15.066666666666666,4
19,0,19,29,44,1,21.3,52.0,10,24333.0,72081,2,1,2006,10,21,5,5,0,0,0,14.066666666666666,19
19,0,23,6,38,1,24.3,42.0,656,9747.0,15859,2,1,2006,10,21,5,5,0,0,0,13.066666666666666,11
19,0,21,13,43,1,21.8,66.0,645,13244.0,20248,1,1,2006,10,21,5,5,0,0,0,15.066666666666666,24
19,0,3,7,26,1,23.1,40.0,128,8491.0,20588,1,1,2006,10,21,5,5,0,0,0,14.066666666666666,0
19,0,26,24,49,1,24.8,37.0,114,16445.0,22331,2,1,2006,10,21,5,5,0,0,0,15.066666666666666,20
19,1,1,2,30,12,21.8,60.0,13,36161.0,48999,3,2,2006,10,22,6,6,0,0,0,15.066666666666666,16
19,1,0,11,35,12,24.8,47.0,2,7897.0,15516,4,2,2006,10,22,6,6,0,0,0,15.083333333333334,7
20,0,8,1,4,12,21.3,51.0,90,10074.0,21500,0,1,2006,10,28,5,5,0,0,0,14.0,5
20,0,10,3,58,2,22.1,52.0,10,10505.0,26827,2,0,2006,10,28,5,5,0,0,0,14.066666666666666,19
20,0,23,0,38,1,22.5,45.0,642,9852.0,15859,0,1,2006,10,28,5,5,0,0,0,14.066666666666666,11
20,0,13,26,42,1,20.3,48.0,662,38203.0,41684,0,1,2006,10,28,5,5,0,0,0,14.066666666666666,15
20,0,24,20,19,2,22.2,66.0,125,16162.0,15165,3,2,2006,10,28,5,5,0,0,0,14.083333333333334,24
20,0,6,5,59,9,22.9,37.0,90,18534.0,41255,2,1,2006,10,28,5,5,0,0,0,14.0,14
20,0,11,19,41,1,23.0,55.0,2,16162.0,36894,3,0,2006,10,28,5,5,0,0,0,14.066666666666666,12
20,1,2,21,23,27,22.2,43.0,10,19170.0,21000,3,0,2006,10,29,6,6,0,0,0,15.066666666666666,7
20,1,7,29,25,1,21.1,49.0,2,28690.0,31997,2,0,2006,10,29,6,6,0,0,0,15.083333333333334,6
22,0,29,2,55,30,19.5,66.0,2,14663.0,37496,3,1,2006,11,11,5,5,0,0,0,15.083333333333334,21
22,0,20,19,32,37,14.8,83.0,17,52582.0,62010,1,0,2006,11,11,5,5,0,0,0,15.066666666666666,5
22,0,5,13,16,35,17.6,84.0,90,11286.0,19470,1,3,2006,11,11,5,5,0,0,0,15.016666666666667,4
22,0,1,10,30,41,14.8,77.0,103,23251.0,48999,5,4,2006,11,11,5,5,0,0,0,15.066666666666666,16
22,0,21,8,43,35,16.1,90.0,645,9079.0,20248,1,1,2006,11,11,5,5,0,0,0,15.066666666666666,24
22,0,3,23,26,12,15.5,87.0,657,5566.0,20588,1,1,2006,11,11,5,5,0,0,0,15.066666666666666,0
22,0,0,24,35,37,16.8,77.0,127,7873.0,15516,2,3,2006,11,11,5,5,0,0,0,15.05,7
22,0,26,11,49,37,14.1,80.0,89,11505.0,22331,0,2,2006,11,11,5,5,0,0,0,15.083333333333334,20
22,0,7,6,25,0,15.6,77.0,105,19273.0,31997,0,1,2006,11,11,5,5,0,0,0,15.083333333333334,6
23,0,8,29,32,1,13.7,42.0,90,12094.0,62010,0,3,2006,11,18,5,5,0,0,0,14.016666666666667,5
23,0,10,26,58,12,14.6,38.0,10,12871.0,26827,2,1,2006,11,18,5,5,0,0,0,14.066666666666666,19
23,0,19,21,44,12,14.4,36.0,22,20258.0,72081,2,3,2006,11,18,5,5,0,0,0,14.083333333333334,19
23,0,23,7,38,12,13.4,38.0,113,9156.0,15859,2,0,2006,11,18,5,5,0,0,0,14.066666666666666,11
23,0,24,1,19,12,14.7,52.0,102,14406.0,15165,4,1,2006,11,18,5,5,0,0,0,14.066666666666666,24
23,0,6,20,59,0,13.1,62.0,120,32109.0,41255,1,0,2006,11,18,5,5,0,0,0,14.066666666666666,14
23,0,11,3,41,35,8.4,76.0,109,8182.0,36894,1,0,2006,11,18,5,5,0,0,0,14.066666666666666,12
23,1,13,0,42,14,13.2,53.0,2,40393.0,41684,2,2,2006,11,19,6,6,0,0,0,15.083333333333334,15
23,1,2,5,23,35,12.6,83.0,10,16950.0,21000,1,0,2006,11,19,6,6,0,0,0,15.083333333333334,7
24,0,29,13,55,12,13.1,49.0,90,12178.0,37496,5,1,2006,11,23,3,3,1,0,0,15.0,21
24,0,20,23,32,12,13.4,48.0,653,57781.0,62010,3,0,2006,11,23,3,3,1,0,0,15.066666666666666,5
24,0,5,11,16,12,14.3,48.0,90,12049.0,19470,0,1,2006,11,23,3,3,1,0,0,15.016666666666667,4
24,0,1,19,30,12,12.3,45.0,101,23553.0,48999,1,2,2006,11,23,3,3,1,0,0,15.066666666666666,16
24,0,21,10,43,12,14.4,60.0,667,12172.0,20248,4,3,2006,11,23,3,3,1,0,0,15.066666666666666,24
24,0,3,24,26,12,12.1,59.0,98,13785.0,20588,1,3,2006,11,23,3,3,1,0,0,15.066666666666666,0
24,0,0,6,35,12,13.3,45.0,89,8737.0,15516,1,1,2006,11,23,3,3,1,0,0,15.066666666666666,7
24,0,26,2,49,35,11.1,84.0,2,20187.0,22331,1,1,2006,11,23,3,3,1,0,0,15.083333333333334,20
24,0,7,8,25,0,13.5,72.0,90,15841.0,31997,1,2,2006,11,23,3,3,1,0,0,15.0,6
25,0,8,0,32,12,15.9,44.0,648,9285.0,62010,2,0,2006,11,26,6,6,0,0,0,14.066666666666666,5
25,0,1,20,30,30,11.2,58.0,118,41528.0,48999,0,0,2006,11,26,6,6,0,0,0,14.05,16
25,0,10,29,58,12,13.4,49.0,90,17518.0,26827,3,2,2006,11,26,6,6,0,0,0,14.0,19
25,0,19,7,44,12,13.3,46.0,90,24895.0,72081,0,1,2006,11,26,6,6,0,0,0,14.0,19
25,0,23,5,38,12,9.1,50.0,113,15069.0,15859,2,3,2006,11,26,6,6,0,0,0,14.05,11
25,0,24,21,60,12,17.1,63.0,92,37711.0,51697,1,0,2006,11,26,6,6,0,0,0,14.0,24
25,0,6,26,29,14,14.1,66.0,127,10707.0,20223,2,0,2006,11,26,6,6,0,0,0,14.033333333333333,14
25,0,2,3,23,14,14.3,73.0,10,16768.0,21000,3,2,2006,11,26,6,6,0,0,0,14.083333333333334,7
25,0,11,13,41,35,13.8,91.0,90,11214.0,36894,2,1,2006,11,26,6,6,0,0,0,14.033333333333333,12
26,0,29,24,55,1,14.8,40.0,127,16433.0,37496,3,0,2006,12,2,5,5,0,3,0,14.033333333333333,21
26,0,20,2,32,1,15.6,34.0,652,62241.0,62010,3,2,2006,12,2,5,5,0,3,0,14.066666666666666,5
26,0,5,19,16,1,14.8,36.0,1,17175.0,19470,0,2,2006,12,2,5,5,0,3,0,14.0,4
26,0,13,8,42,35,8.1,72.0,110,33993.0,41684,1,2,2006,12,2,5,5,0,3,0,14.066666666666666,15
26,0,21,11,43,1,14.5,31.0,646,13581.0,20248,3,0,2006,12,2,5,5,0,3,0,14.066666666666666,24
26,0,3,6,26,12,13.3,48.0,93,9110.0,20588,0,1,2006,12,2,5,5,0,3,0,14.066666666666666,0
26,0,0,10,35,37,12.1,72.0,19,9278.0,15516,1,3,2006,12,2,5,5,0,3,0,14.066666666666666,7
26,0,26,23,49,12,11.2,40.0,2,14703.0,22331,1,1,2006,12,2,5,5,0,3,0,14.066666666666666,20
26,0,7,1,25,12,13.1,44.0,103,20854.0,31997,0,1,2006,12,2,5,5,0,3,0,14.066666666666666,6
10,0,1,11,30,1,14.8,54.0,183,25257.0,48999,2,4,2007,3,3,5,5,0,1,0,14.05,16
10,0,19,23,44,12,14.8,58.0,363,24466.0,72081,1,0,2007,3,3,5,5,0,1,0,14.083333333333334,19
10,0,7,13,25,1,19.8,54.0,172,20039.0,31997,1,1,2007,3,3,5,5,0,1,0,14.083333333333334,6
10,0,10,29,58,2,15.4,60.0,208,20295.0,26827,1,0,2007,3,3,5,5,0,1,0,15.0,19
10,0,21,25,43,12,15.3,64.0,360,18333.0,20248,1,0,2007,3,3,5,5,0,1,0,15.05,24
10,0,20,18,32,2,15.2,64.0,145,57188.0,62010,2,1,2007,3,3,5,5,0,1,0,16.05,5
10,0,2,8,23,12,14.4,47.0,138,18355.0,21000,1,0,2007,3,3,5,5,0,1,1,19.066666666666666,7
10,1,17,24,45,2,16.9,69.0,208,10960.0,15109,4,0,2007,3,4,6,6,0,1,0,16.0,4
10,1,6,5,29,1,19.2,51.0,170,18410.0,20223,2,0,2007,3,4,6,6,0,1,0,16.066666666666666,14
21,0,23,6,38,1,15.1,26.0,178,11791.0,15859,0,2,2007,3,10,5,5,0,1,0,14.066666666666666,11
21,0,11,17,41,35,7.3,75.0,173,12891.0,36894,1,1,2007,3,10,5,5,0,1,0,14.066666666666666,12
21,0,24,7,19,9,12.0,58.0,206,11452.0,15165,2,1,2007,3,10,5,5,0,1,0,15.066666666666666,24
21,0,8,1,32,2,13.0,34.0,371,17023.0,62010,0,2,2007,3,10,5,5,0,1,0,16.083333333333332,5
21,0,5,21,16,12,10.8,70.0,138,15373.0,19470,1,3,2007,3,10,5,5,0,1,1,19.066666666666666,4
21,0,18,19,52,1,10.6,65.0,208,13737.0,15440,1,0,2007,3,10,5,5,0,1,1,19.05,19
21,1,29,2,55,12,11.4,45.0,144,18406.0,37496,0,1,2007,3,11,6,6,0,1,0,14.05,21
21,1,13,20,48,33,2.5,68.0,208,40524.0,41684,2,2,2007,3,11,6,6,0,1,0,16.016666666666666,15
21,1,25,10,18,1,8.7,25.0,136,14664.0,28425,1,1,2007,3,11,6,6,0,1,0,16.05,2
27,0,7,8,25,1,11.6,35.0,136,16870.0,31997,3,1,2007,3,17,5,5,0,1,0,13.066666666666666,6
27,0,20,23,32,1,11.8,26.0,378,39494.0,62010,2,0,2007,3,17,5,5,0,1,0,14.033333333333333,5
27,0,21,17,43,12,10.0,53.0,187,11460.0,20248,0,1,2007,3,17,5,5,0,1,0,15.066666666666666,24
27,0,5,29,16,1,7.8,53.0,136,14814.0,19470,3,3,2007,3,17,5,5,0,1,0,16.05,4
27,0,19,25,44,1,8.0,45.0,363,16657.0,72081,1,4,2007,3,17,5,5,0,1,0,16.083333333333332,19
27,0,10,18,58,12,6.0,25.0,138,18621.0,26827,6,0,2007,3,17,5,5,0,1,1,19.083333333333332,19
27,0,2,11,23,1,3.6,49.0,208,14123.0,21000,3,0,2007,3,17,5,5,0,1,1,19.05,7
27,1,6,13,29,1,10.1,29.0,195,11620.0,20223,2,0,2007,3,18,6,6,0,1,0,14.05,14
27,1,1,24,30,1,8.1,28.0,208,27046.0,48999,0,1,2007,3,18,6,6,0,1,0,16.05,16
28,0,23,2,38,12,15.9,37.0,196,13064.0,15859,1,2,2007,3,31,5,5,0,1,0,14.066666666666666,11
28,0,13,10,48,35,11.3,56.0,345,31500.0,41684,2,0,2007,3,31,5,5,0,1,0,14.0,15
28,0,24,5,19,12,16.5,66.0,206,12379.0,15165,1,0,2007,3,31,5,5,0,1,0,14.066666666666666,24
28,0,8,21,4,12,16.1,61.0,136,7737.0,21500,1,2,2007,3,31,5,5,0,1,0,16.0,5
28,0,11,19,41,12,17.7,78.0,363,9337.0,36894,1,3,2007,3,31,5,5,0,1,1,18.083333333333332,12
28,0,17,1,45,12,15.0,84.0,208,10793.0,15109,2,0,2007,3,31,5,5,0,1,1,19.066666666666666,4
28,0,25,29,18,0,18.6,68.0,138,10518.0,28425,1,1,2007,3,31,5,5,0,1,1,19.066666666666666,2
28,1,18,6,52,12,20.4,57.0,345,10225.0,15440,1,2,2007,4,1,6,6,0,1,0,14.0,19
28,1,7,20,25,0,15.4,74.0,208,27163.0,31997,2,2,2007,4,1,6,6,0,1,0,16.066666666666666,6
29,0,23,25,38,12,17.4,28.0,345,8373.0,15859,4,3,2007,4,7,5,5,0,1,0,13.016666666666667,11
29,0,1,13,30,12,17.4,32.0,382,21092.0,48999,1,3,2007,4,7,5,5,0,1,0,14.066666666666666,16
29,0,6,11,59,12,15.0,53.0,136,16825.0,41255,2,3,2007,4,7,5,5,0,1,0,14.05,14
29,0,2,10,23,35,13.4,66.0,208,18587.0,21000,2,2,2007,4,7,5,5,0,1,0,14.05,7
29,0,29,8,55,2,14.6,58.0,136,10234.0,37496,0,0,2007,4,7,5,5,0,1,0,16.0,21
29,0,19,17,44,12,15.5,47.0,345,18960.0,72081,0,2,2007,4,7,5,5,0,1,0,16.0,19
29,0,20,24,32,14,16.4,49.0,152,45025.0,62010,2,1,2007,4,7,5,5,0,1,1,19.066666666666666,5
29,1,5,18,16,12,15.9,56.0,136,15584.0,19470,4,0,2007,4,8,6,6,0,1,0,16.05,4
29,1,21,7,43,12,15.0,59.0,208,13225.0,20248,2,0,2007,4,8,6,6,0,1,0,16.05,24
30,0,8,6,4,1,23.1,27.0,136,6584.0,21500,1,0,2007,4,14,5,5,0,1,0,13.0,5
30,0,18,29,44,6,24.0,31.0,377,19367.0,72081,0,1,2007,4,14,5,5,0,1,0,14.05,19
30,0,11,23,41,1,19.3,40.0,174,7181.0,36894,2,2,2007,4,14,5,5,0,1,0,14.066666666666666,12
30,0,13,2,48,30,10.8,79.0,138,32686.0,41684,2,1,2007,4,14,5,5,0,1,0,15.066666666666666,15
30,0,25,5,18,1,19.0,32.0,345,10983.0,28425,2,1,2007,4,14,5,5,0,1,0,15.016666666666667,2
30,0,24,19,19,1,17.8,36.0,208,11864.0,15165,1,0,2007,4,14,5,5,0,1,0,16.0,24
30,1,17,20,31,27,16.9,56.0,363,35013.0,54224,0,2,2007,4,15,6,6,0,1,0,15.083333333333334,16
30,1,10,21,58,2,19.6,44.0,345,21208.0,26827,2,1,2007,4,15,6,6,0,1,0,15.0,19
30,1,7,1,25,27,18.7,33.0,208,17431.0,31997,0,0,2007,4,15,6,6,0,1,0,16.066666666666666,6
31,0,1,18,30,13,22.4,46.0,382,22168.0,48999,1,0,2007,4,21,5,5,0,1,0,14.066666666666666,16
31,0,20,10,32,12,21.9,55.0,145,50531.0,62010,1,2,2007,4,21,5,5,0,1,0,16.05,5
31,0,5,8,16,12,19.5,70.0,136,9481.0,19470,1,0,2007,4,21,5,5,0,1,0,16.05,4
31,0,6,25,29,12,20.9,58.0,170,10363.0,20223,2,0,2007,4,21,5,5,0,1,0,16.05,14
31,0,23,17,38,12,18.8,54.0,136,11437.0,15859,3,2,2007,4,21,5,5,0,1,1,18.566666666666666,11
31,0,21,29,43,12,17.6,82.0,138,12738.0,20248,1,2,2007,4,21,5,5,0,1,1,19.066666666666666,24
31,0,11,13,41,22,18.3,67.0,208,8326.0,36894,0,0,2007,4,21,5,5,0,1,1,19.083333333333332,12
31,1,19,7,44,12,20.8,63.0,136,17219.0,72081,5,0,2007,4,22,6,6,0,1,0,16.016666666666666,19
31,1,2,24,23,37,19.9,80.0,208,14495.0,21000,5,2,2007,4,22,6,6,0,1,0,16.05,7
32,0,18,21,44,12,24.0,31.0,136,15008.0,72081,1,1,2007,4,28,5,5,0,1,0,13.05,19
32,0,7,2,25,1,21.1,19.0,142,20806.0,31997,0,4,2007,4,28,5,5,0,1,0,15.083333333333334,6
32,0,8,23,4,12,13.6,60.0,136,6628.0,21500,1,2,2007,4,28,5,5,0,1,0,16.0,5
32,0,17,6,45,37,13.2,79.0,194,11077.0,15109,2,0,2007,4,28,5,5,0,1,0,16.883333333333333,4
32,0,25,1,18,1,21.3,19.0,136,9213.0,28425,0,0,2007,4,28,5,5,0,1,0,16.05,2
32,0,13,19,48,12,11.3,66.0,208,41283.0,41684,0,6,2007,4,28,5,5,0,1,1,19.016666666666666,15
32,0,24,11,19,1,14.4,44.0,141,10131.0,15165,4,2,2007,4,28,5,5,0,1,1,19.066666666666666,24
32,1,10,5,58,1,21.0,33.0,363,21804.0,26827,1,1,2007,4,29,6,6,0,1,0,15.083333333333334,19
32,1,29,20,55,1,18.8,24.0,208,36146.0,37496,0,1,2007,4,29,6,6,0,1,0,16.0,21
33,0,20,5,32,1,23.7,33.0,384,57440.0,62010,1,1,2007,5,3,3,3,1,1,0,14.066666666666666,5
33,0,23,18,38,1,24.1,28.0,150,16279.0,15859,1,0,2007,5,3,3,3,1,1,0,14.066666666666666,11
33,0,17,13,51,1,22.1,36.0,193,13481.0,20000,0,0,2007,5,3,3,3,1,1,0,16.083333333333332,4
33,0,1,29,30,1,20.1,43.0,146,30436.0,48999,1,2,2007,5,3,3,3,1,1,0,16.083333333333332,16
33,0,6,7,29,1,21.0,41.0,154,14146.0,20223,1,2,2007,5,3,3,3,1,1,0,16.05,14
33,0,25,2,18,1,21.1,49.0,208,22236.0,28425,2,2,2007,5,3,3,3,1,1,0,16.05,2
33,0,11,8,41,12,20.8,46.0,136,13220.0,36894,2,1,2007,5,3,3,3,1,1,0,16.066666666666666,12
33,0,19,10,44,1,18.3,64.0,149,33498.0,72081,2,1,2007,5,3,3,3,1,1,1,19.066666666666666,19
33,0,21,24,43,1,16.9,76.0,208,20318.0,20248,2,1,2007,5,3,3,3,1,1,1,19.083333333333332,24
0,0,18,25,52,35,17.2,83.0,136,4458.0,15440,0,3,2007,5,6,6,6,0,1,0,13.05,19
0,0,7,11,25,0,18.9,78.0,345,20224.0,31997,1,2,2007,5,6,6,6,0,1,0,13.0,6
0,0,13,23,48,35,17.1,73.0,198,39507.0,41684,3,1,2007,5,6,6,6,0,1,0,14.066666666666666,15
0,0,2,21,23,35,18.3,86.0,138,18223.0,21000,1,1,2007,5,6,6,6,0,1,0,14.066666666666666,7
0,0,29,19,55,35,19.4,73.0,363,13344.0,37496,1,1,2007,5,6,6,6,0,1,0,15.066666666666666,21
0,0,8,20,32,35,17.8,84.0,208,33162.0,62010,1,1,2007,5,6,6,6,0,1,0,16.016666666666666,5
0,0,10,1,58,35,16.9,83.0,144,14983.0,26827,5,2,2007,5,6,6,6,0,1,0,16.066666666666666,19
0,0,24,6,6,37,17.5,81.0,351,23142.0,51697,1,0,2007,5,6,6,6,0,1,0,16.033333333333335,24
0,0,5,17,16,35,17.9,74.0,208,11969.0,19470,1,1,2007,5,6,6,6,0,1,1,19.05,4
1,0,19,6,44,1,22.6,43.0,363,19074.0,72081,0,2,2007,5,12,5,5,0,1,0,14.083333333333334,19
1,0,11,18,41,12,21.8,37.0,136,13636.0,36894,0,2,2007,5,12,5,5,0,1,0,14.066666666666666,12
1,0,21,13,43,1,20.1,66.0,187,12197.0,20248,3,1,2007,5,12,5,5,0,1,0,15.066666666666666,24
1,0,17,7,45,1,22.7,39.0,194,9374.0,15109,2,0,2007,5,12,5,5,0,1,0,16.066666666666666,4
1,0,29,24,55,1,19.9,60.0,208,13259.0,37496,2,1,2007,5,12,5,5,0,1,1,19.0,21
1,0,1,5,30,1,18.8,65.0,148,21821.0,48999,4,1,2007,5,12,5,5,0,1,1,19.066666666666666,16
1,1,23,10,38,1,26.5,19.0,178,12686.0,15859,1,3,2007,5,13,6,6,0,1,0,14.066666666666666,11
1,1,25,8,18,1,22.2,31.0,136,7769.0,28425,0,0,2007,5,13,6,6,0,1,0,15.05,2
1,1,20,2,32,1,22.6,63.0,208,55258.0,62010,1,1,2007,5,13,6,6,0,1,0,16.05,5
2,0,2,17,23,46,18.3,58.0,345,13765.0,21000,2,1,2007,5,19,5,5,0,1,0,13.0,7
2,0,13,29,48,12,16.6,69.0,199,38268.0,41684,1,1,2007,5,19,5,5,0,1,0,14.066666666666666,15
2,0,6,20,59,0,20.4,51.0,380,34347.0,41255,1,2,2007,5,19,5,5,0,1,0,14.033333333333333,14
2,0,7,10,25,9,20.9,55.0,208,15371.0,31997,2,0,2007,5,19,5,5,0,1,0,14.083333333333334,6
2,0,8,18,4,24,16.3,82.0,136,9466.0,21500,1,0,2007,5,19,5,5,0,1,0,16.0,5
2,0,5,11,16,12,20.8,63.0,345,10983.0,19470,1,3,2007,5,19,5,5,0,1,0,16.0,4
2,0,23,21,38,12,19.9,30.0,138,12422.0,15859,0,0,2007,5,19,5,5,0,1,1,19.066666666666666,11
2,1,24,25,19,1,22.4,42.0,388,12149.0,15165,2,3,2007,5,20,6,6,0,1,0,15.066666666666666,24
2,1,19,1,44,1,21.7,29.0,208,25811.0,72081,0,1,2007,5,20,6,6,0,1,0,16.016666666666666,19
3,0,18,7,52,1,27.5,38.0,136,4935.0,15440,2,1,2007,5,26,5,5,0,1,0,13.05,19
3,0,1,6,30,1,27.2,37.0,182,22679.0,48999,0,1,2007,5,26,5,5,0,1,0,15.066666666666666,16
3,0,25,17,18,1,25.9,42.0,143,9173.0,28425,2,1,2007,5,26,5,5,0,1,0,15.05,2
3,0,29,23,55,1,23.9,47.0,177,10081.0,37496,2,0,2007,5,26,5,5,0,1,0,16.05,21
3,0,5,2,16,1,23.7,59.0,346,14405.0,19470,1,2,2007,5,26,5,5,0,1,1,19.066666666666666,4
3,0,11,21,41,1,19.6,70.0,208,10514.0,36894,2,1,2007,5,26,5,5,0,1,1,19.066666666666666,12
3,1,20,19,32,1,27.9,31.0,384,51829.0,62010,1,1,2007,5,27,6,6,0,1,0,15.066666666666666,5
3,1,10,8,58,2,28.8,24.0,345,14033.0,26827,1,1,2007,5,27,6,6,0,1,0,15.0,19
3,1,24,13,19,1,26.7,33.0,136,11734.0,15165,2,4,2007,5,27,6,6,0,1,0,16.05,24
4,0,17,8,51,12,24.1,44.0,194,12730.0,20000,0,0,2007,6,9,5,5,0,2,0,13.066666666666666,4
4,0,2,18,23,13,20.3,72.0,363,19752.0,21000,2,1,2007,6,9,5,5,0,2,0,14.083333333333334,7
4,0,13,25,48,12,23.7,57.0,197,38667.0,41684,3,1,2007,6,9,5,5,0,2,0,15.066666666666666,15
4,0,7,29,25,12,22.8,53.0,345,21804.0,31997,2,2,2007,6,9,5,5,0,2,0,15.0,6
4,0,19,5,44,35,20.8,75.0,208,23028.0,72081,1,0,2007,6,9,5,5,0,2,1,19.05,19
4,0,6,10,59,0,17.3,82.0,138,21190.0,41255,2,2,2007,6,9,5,5,0,2,1,19.066666666666666,14
4,1,23,24,38,12,20.3,64.0,345,11389.0,15859,1,6,2007,6,10,6,6,0,2,0,14.033333333333333,11
4,1,21,1,43,1,24.5,55.0,208,15322.0,20248,1,3,2007,6,10,6,6,0,2,0,16.066666666666666,24
4,2,20,11,32,1,28.8,70.0,188,38682.0,62010,4,1,2007,8,1,2,2,0,2,1,19.533333333333335,5
5,0,25,7,18,1,26.5,51.0,136,13966.0,28425,1,3,2007,6,16,5,5,0,2,0,13.05,2
5,0,10,17,58,1,31.7,19.0,363,15244.0,26827,0,0,2007,6,16,5,5,0,2,0,14.083333333333334,19
5,0,21,19,43,1,25.5,64.0,187,15078.0,20248,1,1,2007,6,16,5,5,0,2,0,15.066666666666666,24
5,0,29,11,55,1,22.1,53.0,136,10524.0,37496,5,1,2007,6,16,5,5,0,2,0,16.0,21
5,0,2,6,23,1,28.5,34.0,205,20473.0,21000,3,1,2007,6,16,5,5,0,2,0,16.066666666666666,7
5,0,8,13,4,1,22.9,49.0,208,16795.0,21500,2,1,2007,6,16,5,5,0,2,1,19.0,5
5,0,18,24,44,1,23.6,44.0,138,13605.0,72081,1,2,2007,6,16,5,5,0,2,1,19.066666666666666,19
5,1,5,23,16,1,23.4,55.0,136,13229.0,19470,3,2,2007,6,17,6,6,0,2,0,16.05,4
5,1,1,20,30,1,23.5,59.0,208,38439.0,48999,0,2,2007,6,17,6,6,0,2,0,16.066666666666666,16
6,0,20,25,4,1,26.1,61.0,384,16709.0,21500,2,0,2007,6,20,2,2,0,2,1,19.083333333333332,5
6,0,17,29,45,1,23.8,72.0,153,10273.0,15109,0,1,2007,6,20,2,2,0,2,1,19.066666666666666,4
6,0,1,23,30,1,24.7,65.0,146,17264.0,48999,2,1,2007,6,20,2,2,0,2,1,19.066666666666666,16
6,0,19,2,52,1,23.9,70.0,345,13956.0,15440,0,0,2007,6,20,2,2,0,2,1,19.0,19
6,0,13,18,48,1,25.2,61.0,136,36182.0,41684,3,1,2007,6,20,2,2,0,2,1,19.05,15
6,0,24,8,19,1,23.4,82.0,156,9292.0,15165,0,0,2007,6,20,2,2,0,2,1,19.066666666666666,24
6,0,6,21,29,1,24.3,74.0,208,9416.0,20223,1,2,2007,6,20,2,2,0,2,1,19.05,14
6,0,11,10,41,12,22.9,86.0,136,6037.0,36894,1,1,2007,6,20,2,2,0,2,1,19.066666666666666,12
6,0,7,5,25,0,23.7,82.0,137,15508.0,31997,0,1,2007,6,20,2,2,0,2,1,19.083333333333332,6
7,0,21,20,43,1,27.1,57.0,376,20300.0,20248,0,1,2007,6,23,5,5,0,2,0,14.066666666666666,24
7,0,10,24,58,1,29.7,32.0,345,16614.0,26827,2,3,2007,6,23,5,5,0,2,0,15.0,19
7,0,5,13,16,1,27.6,47.0,136,15069.0,19470,1,2,2007,6,23,5,5,0,2,0,16.05,4
7,0,18,17,52,1,24.3,57.0,136,7232.0,15440,2,4,2007,6,23,5,5,0,2,0,17.05,19
7,0,23,7,38,12,25.3,61.0,208,11298.0,15859,2,0,2007,6,23,5,5,0,2,1,19.066666666666666,11
7,0,2,1,23,1,25.8,57.0,345,15640.0,21000,6,2,2007,6,23,5,5,0,2,1,19.016666666666666,7
7,0,25,11,18,1,26.8,48.0,138,10362.0,28425,3,2,2007,6,23,5,5,0,2,1,19.066666666666666,2
7,1,8,19,4,35,23.4,71.0,189,10051.0,21500,0,0,2007,6,24,6,6,0,2,0,15.0,5
7,1,29,6,55,35,23.7,75.0,208,14317.0,37496,2,1,2007,6,24,6,6,0,2,0,16.0,21
8,0,6,23,29,1,32.5,45.0,136,10264.0,20223,1,1,2007,6,30,5,5,0,2,0,13.05,14
8,0,18,5,44,12,26.9,61.0,363,43117.0,72081,0,1,2007,6,30,5,5,0,2,0,14.1,19
8,0,29,1,55,12,22.8,71.0,136,15712.0,37496,1,2,2007,6,30,5,5,0,2,0,16.0,21
